pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,One Dance,Drake Featuring WizKid & Kyla,1,1,14,1zi7xx7UVEFkmKfv06H8x0
2,Can't Stop The Feeling!,Justin Timberlake,2,1,9,1WkMMavIMc4JZ8cfMmxHkI
3,Don't Let Me Down,The Chainsmokers Featuring Daya,3,3,21,1i1fxkWeaMmKEB4T7zqbzK
4,This Is What You Came For,Calvin Harris Featuring Rihanna,5,4,10,0azC730Exh71aQlOt9Zj3y
5,Cheap Thrills,Sia Featuring Sean Paul,6,5,21,3S4px9f4lceWdKf0gWciFu
6,Panda,Desiigner,4,1,20,275a9yzwGB6ncAW4SxY7q3
7,Needed Me,Rihanna,7,7,23,1Tt4sE4pXi57mTD1GCzsqm
8,Ride,twenty one pilots,9,8,17,2Z8WuEywRWYTKe1NybPQEW
9,Don't Mind,Kent Jones,8,8,10,27PmvZoffODNFW2p7ehZTQ
10,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,10,4,19,4tCtwWceOPWzenK2HAIJSb
11,Just Like Fire,P!nk,12,10,12,7K5dzhGda2vRTaAWYI3hrb
12,Send My Love (To Your New Lover),Adele,13,12,8,4BHzQ9C00ceJxfG16AlNWb
13,I Took A Pill In Ibiza,Mike Posner,11,4,25,1MtUq6Wp1eQ8PC6BbPCj8P
14,H.O.L.Y.,Florida Georgia Line,14,14,10,0BCy325UZyR9z0t0uxwn2N
15,Me Too,Meghan Trainor,16,15,8,3KwwE4sgCzMaKWq6QBebmX
16,Let It Go,James Bay,24,16,29,13HVjjWUZFaWilh2QUJKsP
17,7 Years,Lukas Graham,15,2,25,5kqIPrATaCc2LqxVWzQGbk
18,Controlla,Drake,19,18,10,4CpKEkdGbOJV51cSvx7SoG
19,Work,Rihanna Featuring Drake,20,1,24,32lmL4vQAAotg6MrJnhlQZ
20,For Free,DJ Khaled Featuring Drake,22,18,5,4JDZl9nKIAhAhDjw753u4X
21,Dangerous Woman,Ariana Grande,17,8,17,7l94dyN2hX9c6wWcZQuOGJ
22,Too Good,Drake Featuring Rihanna,27,22,10,3BtuIIrQlkujKPuWF2B85z
23,Stressed Out,twenty one pilots,23,2,42,3CRDbSIZ4r5MsZ0YwxuEkn
24,Close,Nick Jonas Featuring Tove Lo,21,14,15,3lSDIJ2abCrOdDJ6pshUap
25,Lost Boy,Ruth B,25,24,20,4h0zU3O9R5xzuTmNO7dNDU
26,Heathens,twenty one pilots,18,14,3,6i0V12jOa3mr6uu4WYhUBr
27,Sorry,Beyonce,26,11,11,4k8Kq3yLE7I7umYfN08YCU
28,Love Yourself,Justin Bieber,28,1,34,50kpGaPAhYJ3sGmk6vplg0
29,Low Life,Future Featuring The Weeknd,31,18,22,7EiZI6JVHllARrX9PUvAdX
30,My House,Flo Rida,29,4,35,6Knv6wdA0luoMUuuoYi2i1
31,Cake By The Ocean,DNCE,34,9,38,76hfruVvmfQbw0eYn1nmeC
32,Never Be Like You,Flume Featuring Kai,35,32,14,5WI2ltQIdwgzf1SNE76JyR
33,All The Way Up,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",30,27,15,61QSuw5VlC0LTS8WMO356g
34,M.I.L.F. $,Fergie,-1,34,1,3osQ5lSSqZb8HWRozdbVPw
35,Treat You Better,Shawn Mendes,38,34,5,3QGsuHI8jO1Rx4JWLUh9jd
36,Never Forget You,Zara Larsson & MNEK,33,13,21,6hmhG1b4LEyNuashVvuIAo
37,All In My Head (Flex),Fifth Harmony Featuring Fetty Wap,40,37,3,7nD9nN3jord9wWcfW3Gkcm
38,Pillowtalk,Zayn,36,1,23,0PDUDa38GO8lMxLCRc4lL1
39,Sorry,Justin Bieber,37,1,37,09CtPGIpYB4BrO8qb1RGsF
40,Cut It,O.T. Genasis Featuring Young Dolph,39,35,20,376KnY4TrgBITxjlnbnmIy
41,Into You,Ariana Grande,47,41,8,2meEiZKWkiN28gITzFwQo5
42,"Me, Myself & I",G-Eazy x Bebe Rexha,41,7,36,40YcuQysJ0KlGQTeGUosTC
43,Broccoli,D.R.A.M. Featuring Lil Yachty,48,43,4,0qy5D3OJre7SPJNMOL9I71
44,Unsteady,X Ambassadors,60,39,8,7lGKEWMXVWWTt3X71Bv44I
45,Church Bells,Carrie Underwood,45,43,9,67citk3uzWs5qbaIVKTeg8
46,Wicked,Future,43,41,12,6BbINUfGabVyiNFJpQXn3x
47,Lights Come On,Jason Aldean,46,43,13,4llYMkhHa1w7UAdDFRQcEZ
48,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,49,48,5,37FXw5QGFN7uwwsLy8uAc0
49,Oui,Jeremih,44,19,27,0PJIbOdMs3bd5AT8liULMQ
50,Wake Up,Fetty Wap,55,50,8,6BOtDFg6GJm0rPUDuNmx57
51,Kill Em With Kindness,Selena Gomez,42,39,6,1QNoKVgA758HFLu3TW2q7R
52,Toothbrush,DNCE,70,52,4,7ciLq0Cip0yxiz6KANrOUq
53,Record Year,Eric Church,57,53,12,5fSPbm5lcwtqwXkeQQswW8
54,Gold,Kiiara,63,54,7,6ZSO7kPn8IMJFymyticbJO
55,Head Over Boots,Jon Pardi,59,54,19,4ly1QBXEwYoDmje9rmEgC4
56,I Got The Keys,DJ Khaled Featuring Jay Z & Future,56,56,2,51Nwg5wCDDiqcTntgJUlLo
